link,strikethrough_price,sold_price,property_type,address,date,lat,long
/on/etobicoke-real-estate/218-5-richgrove-dr/home/0Zaw5YojLW03n961/,"$549,000","$644,000",Condo Townhouse,"218 - 5 Richgrove Dr , Etobicoke - Willowridge-Martingrove-Richview",12 days ago,43.6764569,-79.5648667
/on/etobicoke-real-estate/534-200-manitoba-st/home/xmZRW7nVmR7EBO9J/,"$590,000","$585,000",Condo Apt,"534 - 200 Manitoba St , Etobicoke - Mimico",13 days ago,43.6244555,-79.4910182
/on/etobicoke-real-estate/304-7-mabelle-ave/home/ZxwR7MwJkQPYKabB/,"$584,990","$572,000",Condo Apt,"304 - 7 Mabelle Ave , Etobicoke - Islington-City Centre West",13 days ago,43.6464782,-79.5254652
/on/etobicoke-real-estate/1706-710-humberwood-blvd/home/zVwod7vOkVr35mGN/,"$549,900","$530,000",Condo Apt,"1706 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",13 days ago,43.7247822,-79.6160393
/on/etobicoke-real-estate/35-moynes-ave/home/VgAaOyLQP9b7GxMb/,"$2,190,000","$2,100,000",Detached,"35 Moynes Ave , Etobicoke - Stonegate-Queensway",13 days ago,43.6293283,-79.49919
/on/etobicoke-real-estate/166-the-kingsway-ave/home/JjAXw7QwX8kYQOzg/,"$2,988,000","$2,900,000",Detached,"166 The Kingsway , Etobicoke - Kingsway South",13 days ago,43.65606469999999,-79.5143017
/on/etobicoke-real-estate/15-braddock-rd/home/DnM697kBOgoybmwe/,"$959,900","$989,000",Detached,"15 Braddock Rd , Etobicoke - West Humber-Clairville",13 days ago,43.71949,-79.58435999999999
/on/etobicoke-real-estate/2115-320-dixon-rd/home/mLzQ1y5olzj3qdeK/,"$399,888","$390,000",Condo Apt,"2115 - 320 Dixon Rd , Etobicoke - Kingsview Village-The Westway",14 days ago,43.6966281,-79.5522517
/on/etobicoke-real-estate/211-350-mill-rd/home/02Zpj39nnogYDrK8/,"$789,000","$790,000",Condo Apt,"211 - 350 Mill Rd , Etobicoke - Eringate-Centennial-West Deane",14 days ago,43.6404631,-79.585895
/on/etobicoke-real-estate/50-st-andrews-blvd/home/bEDRYagLna571VaB/,"$1,199,900","$1,300,000",Detached,"50 St Andrews Blvd , Etobicoke - Kingsview Village-The Westway",14 days ago,43.7001304,-79.55492559999999
/on/etobicoke-real-estate/25-herne-hill/home/BGMnKYqLj8K3w1Qr/,"$3,889,000","$3,662,500",Detached,"25 Herne Hill , Etobicoke - Edenbridge-Humber Valley",14 days ago,43.6579678,-79.5246444
/on/etobicoke-real-estate/809-4208-dundas-st-w/home/Vwod7vrXAbG75mGN/,"$636,500","$622,500",Condo Apt,"809 - 4208 Dundas St W , Etobicoke - Edenbridge-Humber Valley",14 days ago,43.6606066,-79.5117534
/on/etobicoke-real-estate/32-highgate-rd/home/2Z5BX32zORl3Dar0/,"$2,695,000","$2,831,000",Detached,"32 Highgate Rd , Etobicoke - Kingsway South",15 days ago,43.6523642,-79.5176127
/on/etobicoke-real-estate/132-50-carnation-ave/home/DO1w3Wqrxooy8Jg0/,"$779,000","$725,000",Condo Townhouse,"132 - 50 Carnation Ave , Etobicoke - Long Branch",16 days ago,43.5933961,-79.5382607
/on/etobicoke-real-estate/710-2855-bloor-st-w/home/damgL7APpQbyZ1MW/,"$1,845,000","$1,850,000",Condo Apt,"710 - 2855 Bloor St W , Etobicoke - Stonegate-Queensway",16 days ago,43.6496577,-79.499827
/on/etobicoke-real-estate/21-golfcrest-rd/home/MB5bO3xWlNQ7kWVP/,"$4,898,000","$4,600,000",Detached,"21 Golfcrest Rd , Etobicoke - Princess-Rosethorn",16 days ago,43.6568222,-79.53182249999999
/on/etobicoke-real-estate/111-third-st/home/510QqypEzv17LGlV/,"$999,988","$960,000",Semi-Detached,"111 Third St , Etobicoke - New Toronto",16 days ago,43.6038422,-79.5013756
/on/etobicoke-real-estate/25-finchley-rd/home/NAKv53DDmOk3MnxB/,"$3,450,000","$3,370,000",Detached,"25 Finchley Rd , Etobicoke - Edenbridge-Humber Valley",16 days ago,43.6576892,-79.5263356
/on/etobicoke-real-estate/3503-2200-lake-shore-blvd-w/home/knbq6y12GB97o9DA/,"$555,000","$555,000",Condo Apt,"3503 - 2200 Lake Shore Blvd W , Etobicoke - Mimico",16 days ago,43.6015351,-79.5008962
/on/etobicoke-real-estate/950-25-viking-lane-w/home/jJKdOYrBrDnY54lW/,"$689,999","$650,000",Condo Apt,"950 - 25 Viking Lane , Etobicoke - Islington-City Centre West",16 days ago,43.6383246,-79.53595299999999
/on/etobicoke-real-estate/107-400-the-east-mall/home/0Zaw5YoGrM2Yn961/,"$499,888","$475,000",Condo Townhouse,"107 - 400 The East Mall Ave , Etobicoke - Islington-City Centre West",16 days ago,43.6465478,-79.5605635
/on/etobicoke-real-estate/20-115-long-branch-ave/home/gJRv53Kkxlx3VPW4/,"$775,000","$790,000",Condo Townhouse,"20 - 115 Long Branch Ave , Etobicoke - Long Branch",16 days ago,43.5959645,-79.5341066
/on/etobicoke-real-estate/703-1-rowntree-rd/home/DnM697kPk6Q3bmwe/,"$555,000","$580,000",Condo Apt,"703 - 1 ROWNTREE Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",16 days ago,43.7512238,-79.5830043
/on/etobicoke-real-estate/7-greystone-crt/home/mLzQ1y59mZEyqdeK/,"$1,375,000","$1,320,000",Freehold Townhouse,"7 Greystone Crt , Etobicoke - Mimico",16 days ago,43.6203298,-79.4857455
/on/etobicoke-real-estate/26-boxwood-rd/home/0A9X3jPrxGKyvgxV/,"$1,550,000","$1,428,000",Detached,"26 Boxwood Rd , Etobicoke - Markland Wood",16 days ago,43.6358036,-79.5783663
/on/etobicoke-real-estate/521-the-kingsway/home/owJKR7PrLK1YXeLP/,"$2,438,000","$2,402,000",Detached,"521 The Kingsway , Etobicoke - Princess-Rosethorn",16 days ago,43.6727677,-79.5439177
/on/etobicoke-real-estate/590-horner-ave/home/0ZxwR7MEXgx7KabB/,"$1,600,000","$1,560,000",Detached,"590 Horner Ave , Etobicoke - Alderwood",16 days ago,43.6002438,-79.5525737
/on/etobicoke-real-estate/501-9-valhalla-inn-rd/home/4KAX7NO8OzO3eRPJ/,"$549,000","$545,000",Condo Apt,"501 - 9 Valhalla Inn Rd , Etobicoke - Islington-City Centre West",16 days ago,43.6398779,-79.5593676
/on/etobicoke-real-estate/2201-299-mill-rd/home/jJKdOYrLklj754lW/,"$769,000","$757,000",Condo Apt,"2201 - 299 Mill Rd , Etobicoke - Markland Wood",17 days ago,43.6384555,-79.58207519999999
/on/etobicoke-real-estate/727-700-humberwood-blvd/home/owJKR7P6q2pYXeLP/,"$629,000","$595,000",Condo Apt,"727 - 700 Humberwood Blvd , Etobicoke - West Humber-Clairville",17 days ago,43.7247099,-79.6166527
/on/etobicoke-real-estate/1613-370-dixon-rd/home/damgL7A8mRlyZ1MW/,"$489,000","$480,000",Condo Apt,"1613 - 370 Dixon Rd , Etobicoke - Kingsview Village-The Westway",17 days ago,43.69595169999999,-79.5561523
/on/etobicoke-real-estate/1408-80-marine-parade-dr/home/BDO1w3W1xVjy8Jg0/,"$570,000","$570,000",Condo Apt,"1408 - 80 Marine Parade Dr , Etobicoke - Mimico",17 days ago,43.6261946,-79.47738609999999
/on/etobicoke-real-estate/705-44-longbourne-dr/home/mZRW7nae6aPyEBO9/,"$459,900","$450,000",Condo Apt,"705 - 44 Longbourne Dr , Etobicoke - Willowridge-Martingrove-Richview",17 days ago,43.6807361,-79.5689807
/on/etobicoke-real-estate/1206-1-rowntree-rd/home/BXeEn7X1gG3rPo8d/,"$699,999","$690,000",Condo Apt,"1206 - 1 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",17 days ago,43.7512238,-79.5830043
/on/etobicoke-real-estate/407-5-michael-power-pl/home/BXeEn7Xr5bGYrPo8/,"$595,000","$582,000",Condo Apt,"407 - 5 Michael Power Pl , Etobicoke - Islington-City Centre West",17 days ago,43.6448314,-79.52932910000001
/on/etobicoke-real-estate/3306-33-shore-breeze-dr/home/JjAXw7QDJeayQOzg/,"$459,000","$430,000",Condo Apt,"3306 - 33 Shore Breeze Dr , Etobicoke - Mimico",17 days ago,43.6240074,-79.4792379
/on/etobicoke-real-estate/593-oxford-st/home/2Z5BX32g09lYDar0/,"$1,150,000","$1,110,000",Detached,"593 Oxford St , Etobicoke - Mimico",17 days ago,43.6232,-79.4966893
/on/etobicoke-real-estate/24-elmcrest-rd/home/NkKJ3Jda1dWyd4V6/,"$1,750,000","$1,720,000",Detached,"24 Elmcrest Rd , Etobicoke - Eringate-Centennial-West Deane",17 days ago,43.6437531,-79.5832902
/on/etobicoke-real-estate/210-110-marine-parade-dr/home/VgAaOyL612A3GxMb/,"$629,000","$605,000",Condo Apt,"210 - 110 Marine Parade Dr , Etobicoke - Mimico",17 days ago,43.6253774,-79.47817529999999
/on/etobicoke-real-estate/29-twenty-second-st/home/L5VXv3lkkQN7j2q8/,"$1,055,000","$1,045,000",Detached,"29 Twenty Second St , Etobicoke - New Toronto",17 days ago,43.5984677,-79.5216129
/on/etobicoke-real-estate/b14-245-dalesford-rd/home/RdXze3ePWro78m9K/,"$799,000","$795,000",Condo Apt,"B14 - 245 Dalesford Rd , Etobicoke - Stonegate-Queensway",17 days ago,43.6261584,-79.49085699999999
/on/etobicoke-real-estate/601-10-eva-rd/home/xLkv3V9XppZ7DBNr/,"$680,000","$790,000",Condo Apt,"601 - 10 Eva Rd , Etobicoke - Etobicoke West Mall",18 days ago,43.6401499,-79.5629197
/on/etobicoke-real-estate/96-lexington-ave/home/GMnKYqpkZ1B3w1Qr/,"$999,999","$995,999",Detached,"96 Lexington Ave , Etobicoke - Mount Olive-Silverstone-Jamestown",18 days ago,43.7468611,-79.6020789
/on/etobicoke-real-estate/8-markburn-crt/home/PXRla7gDnw63jEvL/,"$1,065,000","$1,039,400",Semi-Detached,"8 Markburn Crt , Etobicoke - Eringate-Centennial-West Deane",18 days ago,43.6404952,-79.5839926
/on/etobicoke-real-estate/39-hackmore-ave/home/XRla7gxQDz63jEvL/,"$999,900","$944,000",Detached,"39 Hackmore Ave , Etobicoke - Elms-Old Rexdale",18 days ago,43.7259473,-79.55931799999999
/on/etobicoke-real-estate/1804-2240-lakeshore-blvd-w/home/ZEXrx30peBl3OklN/,"$814,900","$798,000",Condo Apt,"1804 - 2240 Lakeshore Blvd W , Etobicoke - Mimico",18 days ago,43.6210927,-79.483356
/on/etobicoke-real-estate/401-130-widdicombe-hill-blvd/home/damgL7AVJEp3Z1MW/,"$699,900","$688,500",Condo Townhouse,"401 - 130 Widdicombe Hill Blvd , Etobicoke - Willowridge-Martingrove-Richview",18 days ago,43.6759932,-79.5581928
/on/etobicoke-real-estate/29-cromer-pl/home/L4KAX7NrzXr7eRPJ/,"$1,338,888","$1,315,000",Detached,"29 Cromer Pl , Etobicoke - Willowridge-Martingrove-Richview",18 days ago,43.68719859999999,-79.5675739
/on/etobicoke-real-estate/24-winsdale-rd/home/L5VXv3l9rkOYj2q8/,"$1,679,000","$1,600,000",Detached,"24 Winsdale Rd , Etobicoke - Markland Wood",19 days ago,43.6367325,-79.5782761
/on/etobicoke-real-estate/1919-5233-dundas-st-w/home/kbEDRYaGj5b71VaB/,"$498,000","$495,000",Condo Apt,"1919 - 5233 Dundas St W , Etobicoke - Islington-City Centre West",19 days ago,43.6388516,-79.53688509999999
/on/etobicoke-real-estate/4-markhall-ave/home/ZNkKJ3JNKZ3d4V6q/,"$1,299,000","$1,220,000",Detached,"4 Markhall Ave , Etobicoke - Islington-City Centre West",19 days ago,43.6327977,-79.548062
/on/etobicoke-real-estate/126-251-manitoba-st-s/home/Vwod7vrRz4975mGN/,"$724,888","$723,000",Condo Townhouse,"126 - 251 Manitoba St , Etobicoke - Mimico",19 days ago,43.6238372,-79.4893647
/on/etobicoke-real-estate/704-61-richview-rd/home/6zqW7dGAQ61y5eZE/,"$499,000","$499,000",Condo Apt,"704 - 61 Richview Rd , Etobicoke - Humber Heights",19 days ago,43.684081,-79.5167385
/on/etobicoke-real-estate/39-savona-dr/home/r56k97wW6RO7KRjD/,"$969,999","$921,000",Detached,"39 Savona Dr , Etobicoke - Alderwood",19 days ago,43.6065031,-79.5529165
/on/etobicoke-real-estate/114-1185-the-queensway-ave/home/owJKR7PWkMpyXeLP/,"$599,000","$586,000",Condo Apt,"114 - 1185 The Queensway , Etobicoke - Islington-City Centre West",19 days ago,43.6218008,-79.5215288
/on/etobicoke-real-estate/19-shipley-rd/home/wJKR7P8Wm897XeLP/,"$1,148,888","$1,140,000",Detached,"19 Shipley Rd , Etobicoke - Willowridge-Martingrove-Richview",19 days ago,43.6841427,-79.5586453
/on/etobicoke-real-estate/702-3391-bloor-st-w/home/jJKdOYrBbPjY54lW/,"$519,900","$495,000",Condo Apt,"702 - 3391 Bloor St W , Etobicoke - Islington-City Centre West",19 days ago,43.6442533,-79.52385249999999
/on/etobicoke-real-estate/214-1-neighbourhood-lane/home/BDO1w3WWk2l38Jg0/,"$599,900","$650,000",Condo Apt,"214 - 1 Neighbourhood Lane , Etobicoke - Stonegate-Queensway",19 days ago,43.6377286,-79.4876051
/on/etobicoke-real-estate/9-kingsgarden-rd/home/02Zpj39kDMgyDrK8/,"$3,348,000","$3,305,000",Detached,"9 Kingsgarden Rd , Etobicoke - Kingsway South",19 days ago,43.6555092,-79.50582849999999
/on/etobicoke-real-estate/43-millburn-dr/home/6VLaGyG9XjA3W1ZD/,"$2,699,000","$2,845,000",Detached,"43 Millburn Dr , Etobicoke - Eringate-Centennial-West Deane",19 days ago,43.6632739,-79.5626386
/on/etobicoke-real-estate/1204-1320-islington-ave/home/gaQmD7zOL4A3J9Bo/,"$799,000","$770,000",Condo Apt,"1204 - 1320 Islington Ave , Etobicoke - Islington-City Centre West",20 days ago,43.6500087,-79.5264893
/on/etobicoke-real-estate/310-236-albion-rd/home/JRv53KDNAM4YVPW4/,"$490,900","$485,000",Condo Apt,"310 - 236 Albion Rd , Etobicoke - Elms-Old Rexdale",20 days ago,43.7219633,-79.54401899999999
/on/etobicoke-real-estate/1609-3-marine-parade-dr/home/0Zaw5Yorqqp3n961/,"$409,000","$409,000",Condo Apt,"1609 - 3 Marine Parade Dr , Etobicoke - Mimico",20 days ago,43.6302208,-79.4761374
/on/etobicoke-real-estate/204-2901-kipling-ave/home/obqB176w5MB3ZajD/,"$499,000","$500,600",Condo Apt,"204 - 2901 Kipling Ave , Etobicoke - Mount Olive-Silverstone-Jamestown",20 days ago,43.7581999,-79.5885005
/on/etobicoke-real-estate/15-eastglen-cres/home/0Zaw5YoeAAq7n961/,"$2,577,000","$2,300,000",Detached,"15 Eastglen Cres , Etobicoke - Islington-City Centre West",20 days ago,43.64922869999999,-79.55075529999999
/on/etobicoke-real-estate/1015-710-humberwood-blvd/home/xLkv3V9ddNx7DBNr/,"$485,000","$435,000",Condo Apt,"1015 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",20 days ago,43.7247822,-79.6160393
/on/etobicoke-real-estate/98-30-fieldway-rd/home/BDO1w3WxgjOY8Jg0/,"$699,900","$680,000",Condo Townhouse,"98 - 30 Fieldway Rd , Etobicoke - Islington-City Centre West",20 days ago,43.6420693,-79.52820489999999
/on/etobicoke-real-estate/889-royal-york-rd/home/r56k97wJl4eyKRjD/,"$1,629,000","$1,565,000",Detached,"889 Royal York Rd , Etobicoke - Stonegate-Queensway",20 days ago,43.64487099999999,-79.51004770000002
/on/etobicoke-real-estate/3005-2200-lakeshore-blvd-w/home/Z5BX32zBq9D3Dar0/,"$549,900","$520,000",Condo Apt,"3005 - 2200 Lakeshore Blvd W , Etobicoke - Mimico",20 days ago,43.6015351,-79.5008962
/on/etobicoke-real-estate/429-165-legion-rd-n/home/L5VXv3l0qLp3j2q8/,"$499,000","$591,000",Condo Apt,"429 - 165 Legion Rd N , Etobicoke - Mimico",20 days ago,43.6241214,-79.48801
/on/etobicoke-real-estate/56-grierson-rd/home/L4KAX7NdEXVYeRPJ/,"$799,000","$890,000",Detached,"56 Grierson Rd , Etobicoke - Elms-Old Rexdale",20 days ago,43.7151886,-79.5458917
/on/etobicoke-real-estate/150-north-carson-st/home/dXze3eKaKeey8m9K/,"$1,099,000","$1,095,000",Detached,"150 North Carson St , Etobicoke - Alderwood",20 days ago,43.6089958,-79.5374231
/on/etobicoke-real-estate/8-12-applewood-lane/home/gAaOyL8NKoPyGxMb/,"$927,500","$895,000",Condo Townhouse,"8 - 12 Applewood Lane , Etobicoke - Etobicoke West Mall",20 days ago,43.6504328,-79.5675693
/on/etobicoke-real-estate/43-clearside-pl/home/ZNkKJ3J9bLe7d4V6/,"$1,699,900","$1,620,000",Detached,"43 Clearside Pl , Etobicoke - Markland Wood",21 days ago,43.6370923,-79.57272239999999
/on/etobicoke-real-estate/6-jasmine-ave/home/b1DBW7RDjkEYqlAp/,"$1,395,000","$1,375,000",Detached,"6 Jasmine Ave , Etobicoke - Long Branch",21 days ago,43.5928156,-79.52426299999999
/on/etobicoke-real-estate/79-ruby-lang-lane/home/xmZRW7nZeEM7EBO9/,"$1,299,000","$1,266,250",Freehold Townhouse,"79 Ruby Lang Lane , Etobicoke - Mimico",21 days ago,43.6204908,-79.5079516
/on/etobicoke-real-estate/5i-brussels-st/home/BXeEn7XvbQDYrPo8/,"$1,349,000","$1,300,000",Freehold Townhouse,"5i Brussels St , Etobicoke - Stonegate-Queensway",21 days ago,43.6265995,-79.4911929
/on/etobicoke-real-estate/122-willowridge-rd/home/AKv53DDjMX53MnxB/,"$899,000","$860,000",Semi-Detached,"122 Willowridge Rd , Etobicoke - Willowridge-Martingrove-Richview",21 days ago,43.6769103,-79.5739035
/on/etobicoke-real-estate/5-wray-crt/home/0J6Em7bkapB3XBeq/,"$799,990","$825,500",Semi-Detached,"5 Wray Crt , Etobicoke - Mount Olive-Silverstone-Jamestown",21 days ago,43.7550397,-79.5931547
/on/etobicoke-real-estate/7-130-tenth-st/home/dXawjy4N0B63rR18/,"$919,900","$880,000",Condo Townhouse,"7 - 130 Tenth St , Etobicoke - New Toronto",21 days ago,43.6003361,-79.509118
/on/etobicoke-real-estate/2102-3-rowntree-rd/home/damgL7AxL5myZ1MW/,"$499,900","$512,000",Condo Apt,"2102 - 3 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",22 days ago,43.7496261,-79.5809846
/on/etobicoke-real-estate/3-laurelwood-cres/home/obqB176AXzdyZajD/,"$1,548,000","$1,480,000",Detached,"3 Laurelwood Cres , Etobicoke - Willowridge-Martingrove-Richview",22 days ago,43.6849895,-79.53937619999999
/on/etobicoke-real-estate/104-third-st/home/mZRW7narBRVyEBO9/,"$899,900","$911,000",Semi-Detached,"104 Third St , Etobicoke - New Toronto",22 days ago,43.6035282,-79.5017929
/on/etobicoke-real-estate/3-mercury-rd/home/xLkv3V9peKp7DBNr/,"$1,099,888","$1,050,000",Detached,"3 Mercury Rd , Etobicoke - West Humber-Clairville",22 days ago,43.7199256,-79.58924569999999
/on/etobicoke-real-estate/804-38-fontenay-crt/home/JKdOYrGr22by54lW/,"$669,900","$650,000",Condo Apt,"804 - 38 Fontenay Crt , Etobicoke - Edenbridge-Humber Valley",22 days ago,43.6836175,-79.51172969999999
/on/etobicoke-real-estate/82-cliveden-ave/home/2Zpj39EN6Nk3DrK8/,"$1,750,000","$1,650,000",Detached,"82 Cliveden Ave , Etobicoke - Stonegate-Queensway",22 days ago,43.6441329,-79.5114835
/on/etobicoke-real-estate/30-windsor-st/home/6VLaGyG2KZGYW1ZD/,"$1,239,000","$1,225,000",Freehold Townhouse,"30 Windsor St , Etobicoke - Mimico",22 days ago,43.61760839999999,-79.49757770000001
/on/etobicoke-real-estate/48a-st-andrew-blvd/home/B5bO3xXqNOg3kWVP/,"$1,199,649","$1,270,000",Detached,"48A St. Andrew Blvd , Etobicoke - Kingsview Village-The Westway",22 days ago,43.7002144,-79.5546016
/on/etobicoke-real-estate/18-bankfield-dr/home/xLkv3V9pJKQ7DBNr/,"$995,000","$985,000",Detached,"18 Bankfield Dr , Etobicoke - Thistletown-Beaumonde Heights",22 days ago,43.7368658,-79.5554303
/on/etobicoke-real-estate/96-20-william-jackson-way/home/amgL7A46NBnyZ1MW/,"$599,000","$700,000",Condo Townhouse,"96 - 20 William Jackson Way , Etobicoke - New Toronto",23 days ago,43.6008792,-79.5127208
/on/etobicoke-real-estate/88-wellesworth-dr/home/jAXw7Qw1XEXYQOzg/,"$1,188,800","$1,148,500",Detached,"88 Wellesworth Dr , Etobicoke - Eringate-Centennial-West Deane",23 days ago,43.6643755,-79.5824143
/on/etobicoke-real-estate/1510-6-eva-rd/home/L4KAX7NXppPYeRPJ/,"$590,000","$554,200",Condo Apt,"1510 - 6 Eva Rd , Etobicoke - Etobicoke West Mall",23 days ago,43.6406065,-79.56235989999999
/on/etobicoke-real-estate/19-culnan-ave/home/RdXze3ePxVL78m9K/,"$1,299,000","$1,220,000",Detached,"19 Culnan Ave , Etobicoke - Islington-City Centre West",23 days ago,43.6228784,-79.52453489999999
/on/etobicoke-real-estate/44-nugent-rd/home/obqB176ZDAM7ZajD/,"$1,398,000","$1,398,000",Detached,"44 Nugent Rd , Etobicoke - Kingsview Village-The Westway",23 days ago,43.6915889,-79.5526816
/on/etobicoke-real-estate/43-ludgate-dr/home/damgL7AVQeL3Z1MW/,"$949,990","$898,125",Detached,"43 LUDGATE Dr , Etobicoke - Rexdale-Kipling",23 days ago,43.7316106,-79.5746723
/on/etobicoke-real-estate/27-blackbush-dr/home/L5VXv3lNXbOyj2q8/,"$868,888","$865,000",Detached,"27 Blackbush Dr , Etobicoke - Mount Olive-Silverstone-Jamestown",23 days ago,43.7503663,-79.592417
/on/etobicoke-real-estate/505-61-richview-rd/home/6VLaGyG0PlG7W1ZD/,"$575,000","$575,000",Condo Apt,"505 - 61 Richview Rd , Etobicoke - Humber Heights",23 days ago,43.684081,-79.5167385
/on/etobicoke-real-estate/1804-61-richview-rd/home/9w8o3m5xwgX3GKjm/,"$565,000","$535,000",Condo Apt,"1804 - 61 Richview Rd , Etobicoke - Humber Heights",23 days ago,43.684081,-79.5167385
/on/etobicoke-real-estate/2125-165-legion-rd-n/home/VaD6p780wD47wRQr/,"$567,000","$540,000",Condo Apt,"2125 - 165 Legion Rd N , Etobicoke - Mimico",23 days ago,43.6241214,-79.48801
/on/etobicoke-real-estate/603-10-eva-rd/home/XeEn7X6Oq1vYrPo8/,"$689,900","$657,500",Condo Apt,"603 - 10 Eva Rd , Etobicoke - Etobicoke West Mall",23 days ago,43.6401499,-79.5629197
/on/etobicoke-real-estate/13-berl-ave/home/zVwod7va4PMy5mGN/,"$1,275,000","$1,255,000",Detached,"13 Berl Ave , Etobicoke - Stonegate-Queensway",24 days ago,43.6283947,-79.4975206
/on/etobicoke-real-estate/35-hepworth-dr/home/2Z5BX32B2rO3Dar0/,"$929,868","$920,000",Semi-Detached,"35 Hepworth Dr , Etobicoke - Willowridge-Martingrove-Richview",24 days ago,43.6807407,-79.5700991
/on/etobicoke-real-estate/21-groverdale-rd/home/EXrx30X8X1g3OklN/,"$1,275,000","$1,250,000",Detached,"21 Groverdale Rd , Etobicoke - Etobicoke West Mall",24 days ago,43.6501589,-79.575028
/on/etobicoke-real-estate/2210-2285-lake-shore-blvd-w/home/6VLaGyGkpOByW1ZD/,"$569,420","$510,000",Condo Apt,"2210 - 2285 Lake Shore Blvd W , Etobicoke - Mimico",24 days ago,43.6187415,-79.48552610000002
/on/etobicoke-real-estate/47-28-rexdale-blvd/home/dXawjy4VnQ63rR18/,"$559,800","$550,000",Condo Townhouse,"47 - 28 Rexdale Blvd , Etobicoke - Rexdale-Kipling",24 days ago,43.7142399,-79.55794000000002
/on/etobicoke-real-estate/910-101-subway-cres/home/zVwod7veDoy5mGNk/,"$639,000","$605,000",Condo Townhouse,"910 - 101 Subway Cres , Etobicoke - Islington-City Centre West",24 days ago,43.6348212,-79.5394208
/on/etobicoke-real-estate/3-hardwick-crt/home/aD6p781mGer3wRQr/,"$999,999","$1,010,000",Detached,"3 Hardwick Crt , Etobicoke - Eringate-Centennial-West Deane",24 days ago,43.6689004,-79.581383
/on/etobicoke-real-estate/911-5-rowntree-rd/home/damgL7Akr6VYZ1MW/,"$499,000","$580,000",Condo Apt,"911 - 5 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",24 days ago,43.7494792,-79.5807578
/on/etobicoke-real-estate/907-1-michael-power-pl/home/dXawjy4ZWjp3rR18/,"$578,880","$547,000",Condo Apt,"907 - 1 Michael Power Pl , Etobicoke - Islington-City Centre West",24 days ago,43.643914,-79.5291683
/on/etobicoke-real-estate/306-4208-dundas-st-w/home/02Zpj39PEPO7DrK8/,"$799,000","$700,000",Condo Apt,"306 - 4208 Dundas St W , Etobicoke - Edenbridge-Humber Valley",24 days ago,43.6606066,-79.5117534
