price,address,rooms,room dimensions,room_properties,Status,Type,Style,Size (sq ft),Age,Retirement,Area,Community,Bedrooms,Bathrooms,Kitchens,Rooms,Den/Family Room,Patio Terrace,Unit Exposure,Air Conditioning,Fireplace,Handicap Equipped,Pets,Stories,Basement,Energy Certificate,Heating,UFFI,Exterior,Garage,Parking Designation,Parking Features,Parking Places,Parking Total,Lockers,Maintenance,Taxes,Tax Year,Building Insurance Included,Common Elements Included,Water Included,Parcel Number,Cross Street,Municipality District,Condo Corporation,Corporation Number,Property Management,Virtual Tour,Ensuite Laundry,Laundry,Green PIS,Central A/C Included,Parking Included,Amenity,Feature,Bedrooms Plus,Rooms Plus,Parking Space,Parking Description,Locker Number,Heating Included,Transaction Type,Property Type,Attachment,Ownership,MLS®#,Bedrooms Above Ground,Foundation,Heating Fuel,Cooling,Total Stories,Parking Space (A),Parking Spaces (Total),Maintenance Fee,Payment Frequency,Water,Sewer,Location Description,Community Name,Acres,Video,Size (Interior),Bedrooms Below Ground,Half Bathrooms,Fireplaces (Total),Flooring,Appliances,Basement Status,Basement Features,Fire Protection,Building Amenities,Size,Landscape Features,Size Irregular,Depth,Size (Frontage),Elevator,Zoning,Land Amenties,Lot Features,Fence,Zoning Description,Utility,Utility Decription,View,Power,Surface Water,Locker Level,Taxes Included,Hydro Included,Cable Included,Structure,Split Level,Community Features,Exterior Features,Locker Quantity,Construction Material,Storage,Parking Space (B),Parking Space (C),Access,Pool,Assessment,Assesment Year,Water supply,Kitchens Plus,Driveway,Covered Parking Places,Tax Legal Description,Fronting On,Frontage,Lot Depth,Lot Size Units,Share Percentage,Water Supply,Electricity,Gas,Cable,Telephone,Parcel of Tied Land,Waterfront,Lot Irregularities,Open House Date,Open House Start,Open House Finished,Waterfront Features,Shore Allow,Shoreline Exposure,Additional Monthly Fee,Open House From,Office Area Units,Total Area,Total Area metric,Taxes Type,Utilities,Free Standing,Lot Code,List Price Type,Office Area,Water Body Name,Water Source,Certificate Level,Farm/Agriculture,Retail Area,Retail Area metric,Sprinklers,Business Type,Rail,Chattels Included,Expense Type,Financial Statement,Franchise,Area Influence,Ceil Height (ft),Survey,Building Area Total,Alternate MLSN umber,Building Area Source,RATIO Current Price By Above Grade Finished Area,Area Major,Region,Property Sub Type,Area Minor,Last Modified,Current Price,Survey Type,Common Interest,Postal Code,Full Bathrooms,Inclusions,Above Grade Finished Area Units,Above Grade Finished Area,Above Grade Finished Area Source,Kitchen Appliances,Window Features,Total Bathrooms,Main Level Bathrooms,Interior Features,Number Of 3 Piece Bathrooms,Baths On Level Basement Count,Roof,Construction,Room Kitchen Level,Building Area Units,Kitchens Above Grade,INumber Of 2 Piece Bathrooms,Number Of Rooms Above Grade,Baths On Level Second Count,Baths Total Rooms,Number Of 4 Piece Bathrooms,Beds On Level Second Count,Kitchens Total,Beds Above Grade,Number Of Rooms Below Grade,Driveway Parking,Open Parking Spaces,Covered Spaces,Attached Garage,Open Parking,Association Fee Frequency,Directions,FarmLandAreaUnits,Frontage Type �,Lot Size Dimensions,Acres Range,Orig_lp_cd,Doing Business As,Outside Storage,Percent Building,Soil Test,Com_cn_fee,Ceiling Height,Crane,Industrial Area,Industrial Area Units,Llbo,Central Vac,sample_split_dimension,Calculated_sqft
2099900,26 Birchmount Road,"['Living', 'Dining', 'Kitchen', 'Breakfast', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Family', 'Rec']","['5.24 x 8.23', '5.24 x 8.23', '2.70 x 3.91', '2.70 x 2.98', '3.97 x 7.34', '3.71 x 5.30', '2.96 x 3.66', '3.55 x 3.66', '3.09 x 3.12', '4.92 x 8.67', '4.86 x 5.42']","['Combined W/Dining, Large Window, Hardwood Floor', 'Open Concept, Combined W/Living, Hardwood Floor', 'Open Concept, Breakfast Area, Combined W/Family', 'O/Looks Backyard, Combined W/Kitchen, W/O To Deck', 'B/I Bookcase, Gas Fireplace, W/O To Yard', '5 Pc Ensuite, His/Hers Closets, W/O To Terrace', 'W/I Closet, O/Looks Backyard, Hardwood Floor', 'Large Closet, O/Looks Backyard, Hardwood Floor', 'Large Closet, Window, Hardwood Floor', 'Gas Fireplace, Walk-Up, Window', 'Combined W/Family, 4 Pc Bath, Large Closet']",Sale,Detached,2-Storey,,,,Toronto,Birchcliffe-Cliffside,4.0,3.0,1.0,6.0,Y,,,Central Air,Y,,,,Walk-Up,,Forced Air,,Stone,Attached,,,2.0,3.0,,,8315.1,2023.0,,,,65110217.0,South of Kingston Rd.,Toronto E06,,,,https://my.matterport.com/show/?m=XicfiMeUQnk,,,,,,,Golf,,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,Residential,,,,,,,,,,,,,,Garden Shed,,,Stucco/Plaster,,,,,,,,,,Municipal,,Private,1.0,"PT S PT LT 31 CON A SCARBOROUGH PT 5 RS977; TORONTO ,  CITY OF TORONTO",W,30.0,119.0,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,LakeOntario,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.24,2756.8629846800004
15750000,82 Chestnut Park Road,"['Foyer', 'Living', 'Dining', 'Family', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', '5th Br', 'Rec']","['1.70 x 2.31', '4.88 x 5.18', '4.88 x 5.31', '4.06 x 7.11', '3.48 x 5.79', '3.76 x 6.45', '6.25 x 11.02', '4.27 x 7.62', '3.58 x 4.11', '4.88 x 6.50', '4.88 x 5.59', '4.88 x 5.18']","['Hardwood Floor, Double Closet, Elevator', 'Fireplace, Bay Window, Hardwood Floor', 'Hardwood Floor, Fireplace, Bay Window', 'Fireplace, Stone Floor, Walk-Out', 'Eat-In Kitchen, Centre Island, B/I Appliances', 'Fireplace, French Doors, W/O To Terrace', 'Skylight, His/Hers Closets, 5 Pc Ensuite', 'Fireplace, W/I Closet, 5 Pc Ensuite', 'Hardwood Floor, Double Closet, 3 Pc Ensuite', 'Bay Window, Hardwood Floor, 4 Pc Bath', 'Window, 3 Pc Bath', ', Window']",Sale,Detached,3-Storey,5000+,100+,,Toronto,Rosedale-Moore Park,4.0,6.0,1.0,10.0,Y,,,Central Air,Y,,,,Finished,,Water,,Brick,Attached,,,3.0,4.0,,,50077.39,2024.0,,,,211190148.0,Roxborough/Mount Pleasant,Toronto C09,,,,,,,,,,,Place Of Worship,1.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Inground,,,Municipal,,Private,2.0,See Schedule B,E,56.37,142.88,Feet,,,,,,,,,widens to 85.55 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,5000.0
1280000,32 Windsor Road,"['Living', 'Dining', 'Kitchen', 'Breakfast', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Family', 'Rec']","['3.62 x 5.43', '2.89 x 3.48', '2.56 x 3.11', '2.58 x 3.12', '3.46 x 4.25', '2.77 x 4.00', '2.87 x 2.90', '2.89 x 2.91', '3.40 x 8.16', '5.01 x 9.09']","['Hardwood Floor, Large Window, Crown Moulding', 'Hardwood Floor, Window, Crown Moulding', 'Family Size Kitchen, Ceramic Floor', 'Pantry, W/O To Patio, Ceramic Floor', 'Hardwood Floor, Mirrored Closet, Semi Ensuite', 'Hardwood Floor, Closet, Window', 'Hardwood Floor, Closet, Window', 'Ceramic Floor, Window', 'Parquet Floor, W/O To Yard, Fireplace', 'Above Grade Window, L-Shaped Room, Walk-Up']",Sale,Detached,Backsplit 5,1500-2000,,,Toronto,Kingsview Village-The Westway,4.0,2.0,1.0,9.0,Y,,,Central Air,Y,,,,Walk-Up,,Forced Air,,Brick,Built-In,,,4.0,6.0,,,4635.08,2024.0,,,,73930291.0,Islington Ave & St. Georges Blvd,Toronto W09,,,,https://gta360.com/20241036/index-mls,,,,,,,Library,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Pvt Double,2.0,"PT LT 92 PLAN 3565,  PT 9 64R3141 ETOBICOKE ,  CITY OF TORONTO",W,45.0,131.0,Feet,,,,,,,N,,,2024-11-09 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,1750.0
3955000,21 Kirk Bradden Road W,"['Den', 'Family', 'Foyer', 'Kitchen', 'Pantry', 'Mudroom', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Rec']","['3.14 x 3.67', '3.98 x 5.12', '3.30 x 2.30', '4.04 x 6.63', '1.51 x 2.48', '1.51 x 2.46', '4.04 x 4.65', '3.53 x 3.60', '3.53 x 3.60', '3.38 x 3.64', '2.17 x 2.36', '4.97 x 7.65']","['Hardwood Floor, Crown Moulding, French Doors', 'Hardwood Floor, Crown Moulding, Gas Fireplace', 'Hardwood Floor, Panelled, Coffered Ceiling', 'Hardwood Floor, Marble Counter, B/I Appliances', 'Hardwood Floor, Marble Counter, Pocket Doors', 'Porcelain Floor, Access To Garage, Pocket Doors', 'Hardwood Floor, Vaulted Ceiling, Gas Fireplace', 'Hardwood Floor, Large Closet, 3 Pc Ensuite', 'Hardwood Floor, Large Closet, Semi Ensuite', 'Hardwood Floor, Large Closet, Semi Ensuite', 'Porcelain Floor, Quartz Counter', 'Vinyl Floor, L-Shaped Room']",Sale,Detached,2-Storey,3000-3500,New,,Toronto,Stonegate-Queensway,4.0,5.0,1.0,11.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Built-In,,,2.0,3.0,,,6736.03,2024.0,,,,75060106.0,Prince Edward/Bloor,Toronto W07,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,"Lot 8,  Plan 3745; Etobicoke,  City of Toronto",S,12.57,28.36,Metres,,,Y,Y,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,3250.0
3149995,262 Senlac Road,"['Br', '2nd Br', '3rd Br', '4th Br', 'Laundry', 'Family', 'Kitchen', 'Dining', 'Living', 'Foyer', 'Rec']","['4.92 x 5.61', '3.58 x 4.49', '4.70 x 3.56', '4.82 x 4.49', '2.86 x 1.89', '4.93 x 4.47', '5.62 x 4.99', '3.92 x 5.01', '4.55 x 6.05', '3.69 x 3.57', '6.63 x 9.64']","['5 Pc Ensuite, W/I Closet, Soaker', '3 Pc Ensuite, W/I Closet', '3 Pc Ensuite, W/I Closet', '3 Pc Ensuite, W/I Closet', 'Laundry Sink', 'Electric Fireplace, Coffered Ceiling, B/I Shelves', 'Marble Counter, B/I Appliances, Modern Kitchen', 'Dropped Ceiling', 'Fireplace, Dropped Ceiling', 'W/I Closet', 'Fireplace, Wet Bar']",Sale,Detached,2-Storey,3500-5000,0-5,,Toronto,Willowdale West,4.0,6.0,1.0,15.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Attached,,,2.0,4.0,,,13797.92,2024.0,,,,101480193.0,Yonge/Shepherd,Toronto C07,,,,,,,,,,,Electric Car Charger,2.0,5.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,2024.0,Municipal,,Private,2.0,Pt Lt 31-32 Pl 3186 North York As In Ny797079,W,43.01,138.0,Feet,,Unknown,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,4250.0
985000,57 Ellington Drive,"['Living', 'Kitchen', 'Prim Bdrm', 'Sunroom', '2nd Br', '3rd Br', 'Rec', '4th Br']","['3.53 x 3.97', '2.45 x 4.29', '2.86 x 3.54', '2.34 x 3.53', '2.87 x 3.96', '2.58 x 3.95', '3.29 x 5.99', '2.80 x 3.37']","['Hardwood Floor, O/Looks Frontyard', 'Breakfast Bar, Backsplash, Pot Lights', 'Hardwood Floor, Closet, Window', 'O/Looks Backyard, Window', 'Hardwood Floor, Window, Closet', 'Hardwood Floor, Window, Closet', 'Vinyl Floor, 2 Pc Bath, Window', 'Vinyl Floor, Window, Closet']",Sale,Detached,1 1/2 Storey,,,,Toronto,Wexford-Maryvale,3.0,2.0,1.0,6.0,N,,,Central Air,N,,,,Full,,Forced Air,,Brick,Detached,,,3.0,4.0,,,3898.32,2024.0,,,,,Lawrence/Warden,Toronto E04,,,,https://winsold.com/matterport/embed/376443/tATqiiwebTZ,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,PLAN 4196 LOT 151,E,40.0,125.0,Feet,,,,,,,,,,2024-11-24 00:00:00.0,2:00 PM,5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,1007.5925331499999
1389999,93 Willowridge Road,"['Foyer', 'Kitchen', 'Dining', 'Living', 'Breakfast', 'Br', '2nd Br', 'Prim Bdrm', 'Bathroom', 'Family', 'Den', 'Bathroom']","['1.88 x 1.70', '2.39 x 6.10', '4.50 x 2.92', '3.84 x 5.44', '1.50 x 3.45', '2.82 x 3.10', '3.89 x 3.10', '4.11 x 3.43', '1.22 x 1.50', '3.61 x 8.00', '2.87 x 2.26', '1.27 x 2.11']","['', '', '', '', '4 Pc Bath', '', '', 'Ensuite Bath', '2 Pc Ensuite', '', '', '2 Pc Bath']",Sale,Detached,Backsplit 3,1100-1500,51-99,,Toronto,Willowridge-Martingrove-Richview,3.0,3.0,1.0,4.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Vinyl Siding,Attached,,,2.0,3.0,,,4363.0,2024.0,,,,74460121.0,Longbourne,Toronto W09,,,,,,,N,,,,Fenced Yard,,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,< .50,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,Indoor,610000.0,2023.0,Municipal,,Pvt Double,1.5,"LOT 18,  PLAN 7207; S/T EB292478; ETOBICOKE; CITY OF TORONTO",E,49.07,130.16,Feet,,,,,,,,,,2024-11-16 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,1300.0
1998000,138 Citation Drive,"['Dining', 'Living', 'Kitchen', 'Den', 'Prim Bdrm', '2nd Br', '3rd Br']","['2.74 x 3.65', '4.88 x 5.78', '3.13 x 3.53', '2.74 x 4.57', '2.71 x 3.01', '2.74 x 4.02', '3.65 x 3.53']","['Hardwood Floor', 'Hardwood Floor, Combined W/Dining', 'W/O To Deck', 'W/O To Yard, 3 Pc Bath', 'Hardwood Floor', 'Hardwood Floor', 'Hardwood Floor']",Sale,Detached,Sidesplit 4,,,,Toronto,Bayview Village,3.0,2.0,1.0,7.0,Y,,,Central Air,Y,,,,Finished,,Forced Air,,Brick,Built-In,,,6.0,7.0,,,9957.0,2024.0,,,,,Bayview/Sheppard,Toronto C15,,,,,,,,,,,Ravine,1.0,1.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.0,Plan 66M676 Subject To Lt585458 Twp Of York/North,N,64.0,122.0,Feet,,,,,,,,,Widens to 105',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,1010.02517455
1100000,6 Adele Avenue,"['Dining', 'Living', 'Kitchen', 'Sunroom', '3rd Br', 'Prim Bdrm', '2nd Br', 'Office', 'Rec', 'Workshop', 'Laundry']","['2.70 x 3.00', '3.45 x 4.39', '2.31 x 4.14', '1.83 x 2.26', '3.29 x 3.30', '3.32 x 4.25', '3.26 x 3.34', '2.00 x 2.67', '3.31 x 9.28', '3.09 x 4.40', '1.88 x 2.85']","['Hardwood Floor, W/O To Deck, Open Concept', 'Hardwood Floor, Combined W/Dining, Picture Window', 'Family Size Kitchen, Stainless Steel Appl, Breakfast Area', 'W/O To Yard, Separate Rm', 'Hardwood Floor, Closet', 'His/Hers Closets, Double Closet, Wainscoting', 'Closet, Hardwood Floor, South View', 'B/I Desk', 'Laminate', 'Separate Rm, Above Grade Window', 'Separate Rm']",Sale,Detached,1 1/2 Storey,,,,Toronto,Downsview-Roding-CFB,3.0,2.0,1.0,8.0,N,,,Central Air,N,,,,Finished,,Forced Air,,Brick,Detached,,,4.0,5.5,,,3869.71,2024.0,,,,102880047.0,Wilson & 400/401,Toronto W05,,,,,,,,,,,Fenced Yard,,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipal,,Private,1.5,Plan 3855 Lot 125,E,50.0,119.08,Feet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,1375.74374651
1099990,130 Morningview Trail,"['Living', 'Dining', 'Kitchen', 'Breakfast', 'Family', 'Prim Bdrm', '2nd Br', '3rd Br', 'Rec', '4th Br', '5th Br']","['3.35 x 4.87', '3.07 x 3.35', '3.25 x 3.35', '3.07 x 3.25', '4.95 x 5.71', '3.65 x 4.80', '3.20 x 3.35', '3.20 x 3.35', '3.30 x 5.40', '3.22 x 3.35', '3.22 x 3.35']","['Combined W/Dining, Hardwood Floor', 'Hardwood Floor', 'Ceramic Back Splash, Ceramic Floor', 'W/O To Yard, Ceramic Floor', 'Fireplace, Hardwood Floor', '4 Pc Ensuite, Step-Up', 'Laminate, Large Closet', 'Laminate, Large Closet', '', '', '']",Sale,Detached,2-Storey,,,,Toronto,Rouge E11,4.0,4.0,1.0,8.0,Y,,,Central Air,Y,,,,Sep Entrance,,Forced Air,,Brick,Attached,,,2.0,4.0,,,4549.0,2024.0,,,,60540556.0,Morningside/Finch,Toronto E11,,,,https://www.photographyh.com/mls/f294/,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,Municipal,1.0,Private,1.5,"PARCEL 52-1,  SECTION M2244 LOT 52,  PLAN 66M2244 SCARBOROUGH ,  CITY OF TORONTO",N,29.53,101.71,Feet,,,,,,,,,,2024-11-17 00:00:00.0,2:00 PM,4:00 PM,,,,,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,1658.52862175
4395000,278 Dawlish Avenue,"['Living', 'Dining', 'Kitchen', 'Family', 'Office', 'Mudroom', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', '5th Br']","['4.75 x 5.59', '3.78 x 6.58', '4.32 x 5.21', '3.53 x 4.95', '2.51 x 4.50', '1.98 x 2.51', '4.29 x 4.57', '2.74 x 4.09', '3.40 x 4.75', '2.51 x 3.53', '3.78 x 7.19', '3.30 x 6.05']","['Hardwood Floor, Fireplace, Bay Window', 'Hardwood Floor, Pot Lights', 'Hardwood Floor, Centre Island, Stainless Steel Appl', 'Hardwood Floor, Fireplace, Walk-Out', 'Hardwood Floor, Separate Rm, Side Door', 'W/O To Garden', 'Hardwood Floor, B/I Closet, 5 Pc Ensuite', 'Hardwood Floor, Closet', 'Hardwood Floor, B/I Closet, 3 Pc Ensuite', 'Hardwood Floor, Closet', 'Gas Fireplace, Closet, Pot Lights', 'Pot Lights, 3 Pc Ensuite, Walk-Out']",Sale,Detached,2-Storey,,,,Toronto,Bridle Path-Sunnybrook-York Mills,4.0,5.0,1.0,9.0,Y,,,Central Air,Y,,,,Sep Entrance,N,Forced Air,,Brick,,,,4.0,4.0,,,18991.0,2024.0,,,,103600040.0,Mildenhall/Dawlish,Toronto C12,,,,https://278-dawlish-ave.showthisproperty.com/mls,,,N,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,Inground,,,Municipal,,Pvt Double,0.0,LOT 345 PLAN 1534 ; S/T CY94884 ; NORTH YORK,N,50.0,150.0,Feet,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,2267.26268762
3980000,4 Burleigh Heights Drive,"['Living', 'Dining', 'Family', 'Office', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', '5th Br']","['4.27 x 6.10', '2.90 x 6.10', '4.30 x 5.55', '4.11 x 4.27', '4.72 x 7.01', '5.94 x 4.65', '4.30 x 3.90', '5.33 x 2.90', '4.30 x 2.13', '13.00 x 5.55', '4.62 x 4.27']","['B/I Shelves, Gas Fireplace, Hardwood Floor', 'Combined W/Living, Built-In Speakers, Open Concept', 'W/O To Deck, Gas Fireplace, B/I Shelves', 'B/I Bookcase, Separate Rm, Hardwood Floor', 'W/O To Deck, B/I Appliances, Eat-In Kitchen', '7 Pc Ensuite, Skylight, W/I Closet', '4 Pc Ensuite, Closet Organizers, Large Window', 'Semi Ensuite, Closet Organizers, Large Window', 'Semi Ensuite, Closet Organizers, Large Window', 'Walk-Up, Wet Bar, Gas Fireplace', '4 Pc Ensuite, Above Grade Window, Large Closet']",Sale,Detached,2-Storey,3500-5000,,,Toronto,Bayview Village,4.0,6.0,1.0,9.0,Y,,,Central Air,Y,,,,Walk-Up,,Forced Air,,Stone,Built-In,,,6.0,8.0,,,9620.64,2024.0,,,,,Bayview & Finch,Toronto C15,,,,https://westbluemedia.com/00724/4burleighheights_.html,,,,,,,Park,1.0,2.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,N,Single Family Residential,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,,Municipal,,Pvt Double,2.0,"PT LT 60-61 PL 5099 NORTH YORK AS IN NY716103; S/T NY258062; TORONTO (N YORK) ,  CITY OF TORONTO",N,60.0,100.87,Feet,,,,,,,,,,2024-11-24 00:00:00.0,2:00 PM,4:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27,4250.0
3490000,218 Pleasant Avenue,"['Living', 'Dining', 'Family', 'Kitchen', 'Breakfast', 'Office', 'Prim Bdrm', '2nd Br', '3rd Br', '4th Br', 'Rec', '5th Br']","['5.80 x 6.53', '3.14 x 5.80', '5.24 x 5.30', '6.47 x 5.99', '1.88 x 3.40', '2.84 x 4.34', '5.24 x 5.78', '3.64 x 4.03', '4.21 x 4.99', '4.73 x 4.79', '5.09 x 10.88', '3.09 x 4.15']","['Gas Fireplace, Built-In Speakers', 'Pot Lights, Combined W/Living', 'Coffered Ceiling, W/O To Deck, Gas Fireplace', 'Hollywood Kitchen, Marble Counter, Stainless Steel Appl', 'Combined W/Kitchen, O/Looks Backyard', 'B/I Shelves, Pot Lights', '5 Pc Ensuite, W/I Closet, Gas Fireplace', '3 Pc Ensuite, W/I Closet', '3 Pc Ensuite, W/W Closet', '4 Pc Ensuite, W/I Closet', 'Heated Floor, Gas Fireplace, W/O To Yard', 'Heated Floor, 3 Pc Ensuite, Large Closet']",Sale,Detached,2-Storey,3500-5000,0-5,,Toronto,Newtonbrook West,4.0,7.0,1.0,10.0,Y,,,Central Air,Y,,,,Fin W/O,,Forced Air,,Stone,Built-In,,,2.0,4.0,,,16344.45,2024.0,,,,101520053.0,Yonge/Cummer,Toronto C07,,,,,,,,,,,Park,1.0,4.0,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stucco/Plaster,,,,,,,,,,Municipal,1.0,Pvt Double,2.0,Lt 454 Pl 2366 Twp Of York; Toronto (North York),N,50.0,132.0,Feet,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4250.0
1529000,926 Willowdale Avenue,"['Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br', 'Living', 'Dining', 'Kitchen', 'Prim Bdrm', '2nd Br', '3rd Br']","['3.77 x 5.18', '3.20 x 3.05', '4.05 x 3.07', '3.30 x 4.50', '2.98 x 3.46', '2.98 x 3.33', '3.40 x 4.76', '3.29 x 3.02', '3.98 x 4.50', '3.27 x 4.00', '3.01 x 4.02', '3.03 x 3.56']","['L-Shaped Room, Hardwood Floor, Combined W/Dining', 'L-Shaped Room, Hardwood Floor, Combined W/Living', 'B/I Dishwasher, Hardwood Floor, Laminate', 'Closet, Hardwood Floor', 'Closet, Hardwood Floor', 'Closet, Hardwood Floor', 'Combined W/Dining, Laminate', 'Combined W/Dining, Laminate', 'Combined W/Living, Ceramic Floor', 'Double Closet, Laminate', 'Double Closet, Laminate', 'Double Closet, Laminate']",Sale,Detached,Bungalow-Raised,1500-2000,31-50,,Toronto,Newtonbrook East,6.0,2.0,2.0,12.0,N,,,Central Air,N,,,,Sep Entrance,,Forced Air,,Brick Front,Attached,,,5.0,6.0,,,6616.1,2024.0,,,,,Willowdale/Finch,Toronto C14,,,,,,,,,,,Park,,,,,,,,,,,,,,,,,,,,,,Sewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garden Shed,,,,,,,,,,,,,Municipal,,Private,1.0,Plan 5345 Lot 90,W,50.0,120.0,Feet,,,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.77,1750.0
